time,h_pos_x,h_pos_y,h_pos_z,h_rot_x,h_rot_y,h_rot_z,h_rot_w,l_pos_x,l_pos_y,l_pos_z,l_rot_x,l_rot_y,l_rot_z,l_rot_w,r_pos_x,r_pos_y,r_pos_z,r_rot_x,r_rot_y,r_rot_z,r_rot_w,pose_idle,pose_looking_up,pose_looking_down,pose_looking_left,pose_looking_right,pose_head_tilt_left,pose_head_tilt_right,pose_nodding,pose_shaking_no,pose_tilting_side,Cybersickness,Comments
96,0.00196,0.930144,-0.003153,0.007772,0.005245,0.008926,-0.999916,-0.139902,0.658647,0.244758,-0.200705,-0.01395,-0.053053,-0.978115,0.158861,0.599639,0.295609,0.356599,-0.010004,0.137967,0.92396,1,0,0,0,0,0,0,0,0,0,0,
97,0.00175,0.930203,-0.003159,0.009039,0.005739,0.00862,-0.999906,-0.139902,0.658647,0.244759,-0.200704,-0.013953,-0.053051,-0.978115,0.158943,0.599537,0.295799,0.356228,-0.010136,0.138324,0.924048,1,0,0,0,0,0,0,0,0,0,0,
98,0.00186,0.930206,-0.003248,0.0095,0.005862,0.008497,-0.999902,-0.139902,0.658647,0.244759,-0.200703,-0.013964,-0.053056,-0.978115,0.158919,0.599723,0.295707,0.355894,-0.010174,0.138444,0.924159,1,0,0,0,0,0,0,0,0,0,0,
99,0.001865,0.930618,-0.003883,0.010308,0.005711,0.009083,-0.999889,-0.139902,0.658647,0.244759,-0.200703,-0.013954,-0.053052,-0.978115,0.159002,0.599579,0.295709,0.357174,-0.010132,0.13817,0.923706,1,0,0,0,0,0,0,0,0,0,0,
100,0.002067,0.930093,-0.003452,0.009231,0.005545,0.009433,-0.999898,-0.140149,0.658724,0.244737,-0.200782,-0.016771,-0.051855,-0.978119,0.158692,0.59963,0.295604,0.356254,-0.010337,0.13873,0.923975,1,0,0,0,0,0,0,0,0,0,0,
101,0.001802,0.930361,-0.003398,0.009599,0.006518,0.009146,-0.999891,-0.139624,0.659077,0.244353,-0.200153,-0.021122,-0.049237,-0.978299,0.158979,0.599889,0.295662,0.356073,-0.010361,0.138489,0.924081,1,0,0,0,0,0,0,0,0,0,0,
102,0.002592,0.930273,-0.003966,0.010376,0.005374,0.011241,-0.999869,-0.138557,0.658508,0.24401,-0.202145,-0.026309,-0.046556,-0.977895,0.159,0.599657,0.295662,0.357365,-0.010281,0.137935,0.923666,1,0,0,0,0,0,0,0,0,0,0,
103,0.002575,0.930455,-0.00359,0.01038,0.005374,0.010373,-0.999878,-0.138557,0.658508,0.24401,-0.202151,-0.026303,-0.04656,-0.977893,0.158973,0.599916,0.295356,0.356605,-0.010526,0.138518,0.92387,1,0,0,0,0,0,0,0,0,0,0,
104,0.001837,0.930575,-0.003567,0.010624,0.006164,0.009003,-0.999884,-0.138557,0.658508,0.244009,-0.202147,-0.026299,-0.046561,-0.977894,0.159101,0.599797,0.295456,0.35632,-0.010444,0.138781,0.923941,1,0,0,0,0,0,0,0,0,0,0,
105,0.001844,0.930955,-0.004208,0.012049,0.006465,0.009342,-0.999863,-0.138557,0.658508,0.244009,-0.202153,-0.0263,-0.046564,-0.977893,0.159217,0.599644,0.295833,0.356943,-0.010176,0.138407,0.92376,1,0,0,0,0,0,0,0,0,0,0,
106,0.002011,0.930794,-0.003894,0.012269,0.006158,0.009148,-0.999864,-0.138557,0.658508,0.244009,-0.202149,-0.026297,-0.046554,-0.977894,0.159248,0.59967,0.295787,0.356372,-0.010262,0.138741,0.923929,1,0,0,0,0,0,0,0,0,0,0,
107,0.001955,0.930319,-0.004096,0.012013,0.006481,0.00898,-0.999867,-0.138557,0.658508,0.244009,-0.202148,-0.0263,-0.046559,-0.977894,0.159192,0.599836,0.295607,0.355871,-0.010451,0.138935,0.924091,1,0,0,0,0,0,0,0,0,0,0,
108,0.002542,0.930779,-0.004665,0.012406,0.006114,0.010465,-0.99985,-0.138557,0.658508,0.24401,-0.202157,-0.026303,-0.046562,-0.977892,0.159244,0.599651,0.295555,0.356776,-0.01019,0.138627,0.923791,1,0,0,0,0,0,0,0,0,0,0,
109,0.002456,0.930479,-0.004316,0.012526,0.005882,0.010881,-0.999845,-0.138557,0.658508,0.244009,-0.202144,-0.0263,-0.046556,-0.977895,0.158877,0.599716,0.295575,0.356804,-0.010243,0.138922,0.923735,1,0,0,0,0,0,0,0,0,0,0,
110,0.002693,0.930413,-0.003907,0.011426,0.005421,0.010389,-0.999866,-0.138557,0.658508,0.244009,-0.202148,-0.0263,-0.046557,-0.977894,0.159074,0.599706,0.29544,0.355827,-0.010422,0.139499,0.924023,1,0,0,0,0,0,0,0,0,0,0,
111,0.000939,0.93049,-0.003727,0.01147,0.008072,0.008214,-0.999868,-0.139179,0.658645,0.244327,-0.200424,-0.027355,-0.046347,-0.97823,0.158911,0.599842,0.29564,0.355266,-0.010349,0.139697,0.92421,1,0,0,0,0,0,0,0,0,0,0,
112,0.002403,0.929764,-0.003605,0.009944,0.006147,0.010603,-0.999876,-0.139172,0.65862,0.244283,-0.200848,-0.026903,-0.046184,-0.978163,0.158717,0.599212,0.295871,0.357829,-0.010621,0.138849,0.923345,1,0,0,0,0,0,0,0,0,0,0,
113,0.002116,0.930227,-0.003261,0.010532,0.006362,0.010148,-0.999873,-0.138926,0.658467,0.24429,-0.202212,-0.025579,-0.046276,-0.977913,0.158992,0.599136,0.295997,0.35733,-0.010787,0.139418,0.923451,1,0,0,0,0,0,0,0,0,0,0,
114,0.002346,0.930069,-0.003249,0.010078,0.006191,0.009085,-0.999889,-0.138916,0.658536,0.244423,-0.201563,-0.025576,-0.045892,-0.978065,0.158884,0.599639,0.295676,0.356385,-0.010837,0.139767,0.923763,1,0,0,0,0,0,0,0,0,0,0,
115,0.00127,0.929933,-0.003359,0.00951,0.007537,0.007168,-0.999901,-0.138979,0.658605,0.244367,-0.201067,-0.025685,-0.046033,-0.978158,0.158882,0.599769,0.29561,0.356297,-0.010681,0.139849,0.923786,1,0,0,0,0,0,0,0,0,0,0,
116,0.001535,0.930072,-0.003507,0.010361,0.006779,0.008668,-0.999886,-0.139135,0.658628,0.244359,-0.201396,-0.025472,-0.046037,-0.978096,0.158757,0.599375,0.295874,0.3574,-0.010558,0.139278,0.923448,1,0,0,0,0,0,0,0,0,0,0,
117,0.001767,0.929752,-0.002883,0.008481,0.006575,0.008342,-0.999908,-0.139135,0.658627,0.244359,-0.201416,-0.025461,-0.046048,-0.978092,0.158821,0.599711,0.295624,0.35648,-0.010541,0.139797,0.923725,1,0,0,0,0,0,0,0,0,0,0,
118,0.000735,0.929797,-0.00265,0.007879,0.007719,0.006745,-0.999916,-0.139135,0.658627,0.244359,-0.201427,-0.025468,-0.046055,-0.978089,0.158682,0.599821,0.295789,0.355836,-0.010454,0.140107,0.923927,1,0,0,0,0,0,0,0,0,0,0,
119,0.001453,0.929743,-0.003011,0.008407,0.007177,0.008172,-0.999906,-0.139135,0.658627,0.24436,-0.201413,-0.025483,-0.046055,-0.978091,0.158963,0.599146,0.295964,0.357433,-0.010449,0.139452,0.92341,1,0,0,0,0,0,0,0,0,0,0,
120,0.001209,0.929475,-0.00242,0.007016,0.007338,0.007499,-0.99992,-0.139271,0.658543,0.244533,-0.202333,-0.025448,-0.046267,-0.977892,0.158757,0.599375,0.295954,0.356671,-0.010671,0.140137,0.923598,1,0,0,0,0,0,0,0,0,0,0,
121,-0.000586,0.92931,-0.00246,0.007177,0.009861,0.00353,-0.999919,-0.139455,0.658718,0.244474,-0.201062,-0.023725,-0.044516,-0.978279,0.158881,0.599471,0.295763,0.355764,-0.010709,0.14016,0.923944,1,0,0,0,0,0,0,0,0,0,0,
122,0.00011,0.928914,-0.002336,0.005737,0.009871,0.004147,-0.999926,-0.139455,0.658718,0.244474,-0.201082,-0.02372,-0.044515,-0.978275,0.159104,0.598956,0.295884,0.357588,-0.010583,0.139383,0.923359,1,0,0,0,0,0,0,0,0,0,0,
123,-0.002193,0.927241,0.00123,-0.0145,0.013584,-0.009057,-0.999762,-0.140252,0.658594,0.245641,-0.20241,-0.020676,-0.047222,-0.977943,0.161011,0.598782,0.297105,0.359267,-0.006011,0.137035,0.923099,1,0,0,0,0,0,0,0,0,0,0,
124,-0.014182,0.918825,0.008479,-0.0657,0.067791,-0.051364,-0.994208,-0.141107,0.659796,0.245186,-0.200004,-0.017959,-0.045241,-0.978585,0.16164,0.600087,0.296204,0.357005,-0.007313,0.136273,0.92408,1,0,0,0,0,0,0,0,0,0,0,
125,0.031963,0.911364,0.014736,-0.112203,-0.038361,0.072305,-0.990309,-0.144304,0.657403,0.248748,-0.205569,0.000772,-0.049725,-0.977378,0.158753,0.605333,0.296671,0.354297,-0.015628,0.127672,0.926245,1,0,0,0,0,0,0,0,0,0,0,
126,0.025777,0.915734,0.01645,-0.108178,-0.048997,0.046618,-0.991828,-0.148039,0.655557,0.250979,-0.217176,-0.002333,-0.063898,-0.974036,0.164503,0.606087,0.30512,0.370912,-0.003801,0.101491,0.923098,1,0,0,0,0,0,0,0,0,0,0,
127,0.063171,0.927458,-0.007954,-0.011564,-0.271195,0.018065,-0.962286,-0.120295,0.658511,0.250873,-0.213897,-0.040756,-0.00964,-0.975958,0.140512,0.623294,0.298743,0.305306,0.002056,0.10589,0.946346,1,0,0,0,0,0,0,0,0,0,0,
128,0.010855,0.922103,0.010189,-0.020692,-0.025753,-0.009609,-0.999408,-0.096264,0.62613,0.285864,-0.241971,0.039847,-0.01815,-0.969295,0.077584,0.614605,0.281256,0.152927,-0.040889,0.165034,0.973502,1,0,0,0,0,0,0,0,0,0,0,
129,0.008742,0.922729,0.006581,-0.018298,-0.018106,-0.006441,-0.999648,-0.088615,0.621384,0.284008,-0.234658,0.02071,0.018747,-0.971677,0.076966,0.605636,0.281834,0.182542,-0.047716,0.171272,0.966989,0,0,0,0,0,0,0,0,1,0,0,
130,0.01044,0.923406,0.003781,-0.012345,-0.020673,0.000219,-0.99971,-0.083477,0.618384,0.283174,-0.240944,0.005834,0.038223,-0.969769,0.076158,0.602903,0.282107,0.196786,-0.055654,0.174036,0.96327,1,0,0,0,0,0,0,0,0,0,0,
131,0.008721,0.9218,0.004662,-0.017738,-0.016534,-0.001776,-0.999704,-0.082585,0.617966,0.282551,-0.24147,0.003349,0.043227,-0.969439,0.075638,0.60185,0.281672,0.201993,-0.062579,0.171052,0.962302,1,0,0,0,0,0,0,0,0,0,0,
132,0.008092,0.921799,0.003617,-0.017125,-0.01523,-0.001367,-0.999736,-0.082654,0.617328,0.282729,-0.241057,0.002853,0.043575,-0.969528,0.075509,0.601479,0.281329,0.20289,-0.062617,0.17075,0.962164,1,0,0,0,0,0,0,0,0,0,0,
133,0.008714,0.922254,0.003743,-0.015652,-0.016513,-0.000938,-0.999741,-0.082037,0.616875,0.282794,-0.240521,0.001178,0.045067,-0.969596,0.075771,0.601697,0.281413,0.201622,-0.063085,0.170575,0.962431,1,0,0,0,0,0,0,0,0,0,0,
134,0.008491,0.922399,0.003704,-0.014127,-0.016442,0,-0.999765,-0.081938,0.616844,0.282945,-0.24084,0.000559,0.045506,-0.969497,0.075439,0.601548,0.281604,0.200498,-0.064617,0.170902,0.962506,1,0,0,0,0,0,0,0,0,0,0,
135,0.008669,0.922829,0.003881,-0.012727,-0.015794,0.000427,-0.999794,-0.081718,0.616706,0.282991,-0.241591,-0.001861,0.046365,-0.969268,0.075278,0.601679,0.281534,0.201048,-0.065523,0.170434,0.962413,1,0,0,0,0,0,0,0,0,0,0,
136,0.009678,0.92303,0.003171,-0.013161,-0.015801,0.001589,-0.999787,-0.080868,0.616233,0.282832,-0.243459,-0.004493,0.046401,-0.96879,0.075352,0.601506,0.281591,0.203218,-0.06576,0.169222,0.962155,1,0,0,0,0,0,0,0,0,0,0,
137,0.009839,0.923193,0.003513,-0.01109,-0.018519,0.000568,-0.999767,-0.080775,0.616349,0.282519,-0.243332,-0.005139,0.046119,-0.968833,0.075634,0.601589,0.281159,0.202097,-0.066059,0.169945,0.962243,1,0,0,0,0,0,0,0,0,0,0,
138,0.007861,0.923691,0.002717,-0.008689,-0.016149,0.000427,-0.999832,-0.08114,0.616424,0.282745,-0.242131,-0.004577,0.047086,-0.96909,0.075119,0.60115,0.281535,0.202104,-0.066211,0.170174,0.962191,1,0,0,0,0,0,0,0,0,0,0,
139,0.006847,0.922761,0.00282,-0.012217,-0.01348,-0.001531,-0.999833,-0.081248,0.615959,0.282923,-0.242281,-0.004661,0.046567,-0.969077,0.074709,0.600871,0.281108,0.201684,-0.066464,0.170465,0.96221,0,0,0,0,0,0,0,0,1,0,0,
140,0.006705,0.922861,0.003143,-0.013229,-0.011779,-0.002485,-0.99984,-0.081077,0.616873,0.283107,-0.241741,-0.004947,0.04541,-0.969265,0.074731,0.601161,0.281166,0.202913,-0.066754,0.169793,0.96205,0,0,0,0,0,0,0,0,1,0,0,
141,0.006566,0.921926,0.00375,-0.015964,-0.009324,-0.002177,-0.999827,-0.081234,0.61631,0.283239,-0.243969,-0.004693,0.045343,-0.968711,0.07485,0.600884,0.281216,0.204792,-0.067261,0.168331,0.961874,1,0,0,0,0,0,0,0,0,0,0,
142,0.0066,0.922461,0.003697,-0.014093,-0.009033,-0.002323,-0.999857,-0.080669,0.616505,0.283392,-0.243468,-0.00608,0.04484,-0.968853,0.075002,0.600953,0.28135,0.204492,-0.06789,0.168333,0.961893,1,0,0,0,0,0,0,0,0,0,0,
143,0.006978,0.922452,0.003617,-0.013985,-0.009934,-0.002027,-0.999851,-0.080683,0.617228,0.282861,-0.243145,-0.005775,0.045465,-0.968907,0.074877,0.600863,0.281112,0.20373,-0.068186,0.168978,0.961921,0,0,0,0,0,0,0,1,0,0,0,
144,0.007011,0.922714,0.003503,-0.013083,-0.010614,-0.001923,-0.999856,-0.080854,0.616228,0.283383,-0.243195,-0.004913,0.0467,-0.96884,0.074693,0.600863,0.280963,0.203587,-0.068597,0.169464,0.961836,0,0,0,0,0,0,0,1,0,0,0,
145,0.006999,0.922768,0.003257,-0.012249,-0.010698,-0.000648,-0.999868,-0.080668,0.615939,0.283387,-0.244516,-0.004084,0.048546,-0.968421,0.074815,0.600488,0.2814,0.204435,-0.068614,0.16884,0.961765,0,0,0,0,0,0,0,1,0,0,0,
146,0.007187,0.922654,0.002995,-0.012516,-0.010916,-6.60E-05,-0.999862,-0.080577,0.615932,0.28332,-0.243862,-0.003875,0.049088,-0.968559,0.074902,0.600525,0.281241,0.205434,-0.068903,0.168198,0.961644,1,0,0,0,0,0,0,0,0,0,0,
147,0.008103,0.923079,0.002729,-0.011287,-0.013694,0.001646,-0.999841,-0.080385,0.615925,0.283276,-0.244067,-0.003803,0.04887,-0.968519,0.074988,0.600535,0.281244,0.204774,-0.069054,0.168545,0.961713,1,0,0,0,0,0,0,0,0,0,0,
148,0.006959,0.923019,0.002585,-0.010994,-0.01211,-1.30E-05,-0.999866,-0.080741,0.61595,0.283442,-0.243435,-0.003976,0.0487,-0.968686,0.074302,0.6006,0.280932,0.204197,-0.069353,0.169843,0.961586,1,0,0,0,0,0,0,0,0,0,0,
149,0.00709,0.923157,0.00241,-0.009314,-0.011946,-6.00E-06,-0.999885,-0.080664,0.61547,0.283857,-0.243597,-0.003994,0.04936,-0.968612,0.074431,0.600511,0.281133,0.204466,-0.069654,0.169623,0.961546,1,0,0,0,0,0,0,0,0,0,0,
150,0.005605,0.922876,0.002223,-0.010643,-0.009226,-0.000972,-0.9999,-0.080928,0.615581,0.283691,-0.244223,-0.003845,0.04913,-0.968466,0.074364,0.600423,0.281148,0.204908,-0.069852,0.168712,0.961598,1,0,0,0,0,0,0,0,0,0,0,
151,0.006328,0.922702,0.002014,-0.0108,-0.009184,-0.000358,-0.999899,-0.080063,0.615612,0.283512,-0.244187,-0.004237,0.049531,-0.968453,0.074668,0.600491,0.281128,0.205255,-0.07004,0.168545,0.961539,1,0,0,0,0,0,0,0,0,0,0,
152,0.007854,0.92285,0.001423,-0.010167,-0.01148,0.00173,-0.999881,-0.081145,0.615518,0.284239,-0.246822,-0.002472,0.04597,-0.967967,0.07481,0.600633,0.28078,0.204953,-0.07017,0.168122,0.961668,1,0,0,0,0,0,0,0,0,0,0,
153,0.008084,0.92267,0.001234,-0.011364,-0.012219,0.002279,-0.999858,-0.081503,0.614922,0.284764,-0.248481,-0.003106,0.044562,-0.967606,0.074859,0.600834,0.280579,0.205105,-0.070251,0.167867,0.961674,1,0,0,0,0,0,0,0,0,0,0,
154,0.007987,0.92284,0.001548,-0.010855,-0.012731,0.001504,-0.999859,-0.08061,0.615254,0.284738,-0.249374,-0.005668,0.043162,-0.967428,0.07538,0.600756,0.28106,0.20526,-0.07012,0.167354,0.96174,1,0,0,0,0,0,0,0,0,0,0,
155,0.008012,0.922205,0.00191,-0.013262,-0.012853,0.001921,-0.999828,-0.080752,0.615552,0.284226,-0.248197,-0.00456,0.04449,-0.967677,0.075163,0.600454,0.280772,0.205771,-0.070409,0.167249,0.961628,1,0,0,0,0,0,0,0,0,0,0,
156,0.008239,0.921917,0.001978,-0.01587,-0.013388,0.001855,-0.999783,-0.080821,0.615312,0.284278,-0.248096,-0.004428,0.045119,-0.967674,0.074929,0.600603,0.280735,0.20497,-0.070572,0.168068,0.961644,1,0,0,0,0,0,0,0,0,0,0,
157,0.007072,0.921307,0.002365,-0.01878,-0.012166,-0.000104,-0.99975,-0.081005,0.615377,0.284198,-0.247589,-0.004775,0.0449,-0.967812,0.07481,0.600517,0.280696,0.205308,-0.070433,0.167645,0.961656,1,0,0,0,0,0,0,0,0,0,0,
158,0.006785,0.921018,0.003011,-0.019946,-0.010836,-0.00106,-0.999742,-0.080821,0.615197,0.284533,-0.248609,-0.006019,0.043317,-0.967616,0.074938,0.600805,0.280793,0.206045,-0.07062,0.16696,0.961604,1,0,0,0,0,0,0,0,0,0,0,
159,0.006563,0.921634,0.002621,-0.017976,-0.010368,-0.001341,-0.999784,-0.080929,0.615106,0.284659,-0.247239,-0.005121,0.044938,-0.967898,0.07491,0.600497,0.280899,0.205824,-0.071235,0.16746,0.961519,0,0,0,0,0,0,0,1,0,0,0,
160,0.006313,0.921268,0.002762,-0.018009,-0.010303,-0.001708,-0.999783,-0.080786,0.615097,0.284465,-0.247369,-0.005993,0.044722,-0.96787,0.074881,0.600361,0.280946,0.205315,-0.071137,0.167122,0.961694,0,0,0,0,0,0,0,1,0,0,0,
161,0.006403,0.922265,0.002227,-0.014875,-0.010489,-0.001406,-0.999833,-0.080794,0.615056,0.284813,-0.247712,-0.005384,0.043996,-0.967819,0.075032,0.600508,0.281063,0.204819,-0.071089,0.167512,0.961736,0,0,0,0,0,0,0,1,0,0,0,
162,0.006559,0.922047,0.001621,-0.014826,-0.009945,-0.00116,-0.99984,-0.081034,0.614885,0.285052,-0.247764,-0.005035,0.044287,-0.967795,0.074844,0.600552,0.281037,0.206131,-0.070976,0.16698,0.961556,1,0,0,0,0,0,0,0,0,0,0,
163,-0.006729,0.915806,0.004599,-0.051541,0.043037,-0.021394,-0.997514,-0.081321,0.614687,0.285027,-0.248443,-0.004451,0.044564,-0.967611,0.074786,0.600171,0.280789,0.205764,-0.071155,0.166737,0.961664,1,0,0,0,0,0,0,0,0,0,0,
164,-0.010202,0.91479,0.006899,-0.059194,0.053378,-0.030933,-0.996338,-0.080995,0.613935,0.285498,-0.247616,-0.004976,0.044671,-0.967815,0.075436,0.600731,0.28045,0.205567,-0.071311,0.166729,0.961696,1,0,0,0,0,0,0,0,0,0,0,
165,-0.004515,0.91599,0.006322,-0.053829,0.036366,-0.015283,-0.997771,-0.08136,0.613558,0.28566,-0.247166,-0.004437,0.045465,-0.967896,0.074838,0.600587,0.280406,0.20557,-0.07162,0.167658,0.96151,1,0,0,0,0,0,0,0,0,0,0,
166,-0.002087,0.917733,0.005358,-0.044269,0.028605,-0.007721,-0.99858,-0.081794,0.613264,0.286074,-0.247468,-0.004365,0.045121,-0.967835,0.074617,0.60025,0.281043,0.207221,-0.071629,0.166109,0.961424,1,0,0,0,0,0,0,0,0,0,0,
167,-0.002123,0.918446,0.004972,-0.039481,0.026932,-0.008098,-0.998825,-0.081758,0.613383,0.286281,-0.246232,-0.004902,0.045116,-0.968148,0.074494,0.600449,0.281019,0.206388,-0.071873,0.166355,0.961543,1,0,0,0,0,0,0,0,0,0,0,
168,-0.001985,0.918947,0.00431,-0.035448,0.025358,-0.006558,-0.999028,-0.081893,0.613293,0.286669,-0.24596,-0.004541,0.044099,-0.968266,0.074576,0.600241,0.281418,0.205587,-0.071631,0.166407,0.961723,0,0,0,0,0,0,0,1,0,0,0,
169,-0.002517,0.918786,0.003837,-0.035492,0.0262,-0.007406,-0.998999,-0.081743,0.613161,0.28659,-0.246133,-0.003941,0.044439,-0.968209,0.074507,0.600528,0.280855,0.204966,-0.07184,0.16734,0.961678,0,0,0,0,0,0,0,1,0,0,0,
170,-0.001818,0.919371,0.00424,-0.033585,0.024834,-0.005975,-0.999109,-0.081666,0.613555,0.286338,-0.245457,-0.004646,0.044048,-0.968395,0.074665,0.600384,0.281146,0.206281,-0.071915,0.165997,0.961624,1,0,0,0,0,0,0,0,0,0,0,
171,-0.002497,0.9186,0.004394,-0.036805,0.025919,-0.007657,-0.998957,-0.08184,0.613207,0.286403,-0.244945,-0.004541,0.044339,-0.968512,0.074617,0.600243,0.280753,0.206151,-0.072064,0.166095,0.961624,1,0,0,0,0,0,0,0,0,0,0,
172,-0.002405,0.918768,0.004218,-0.035682,0.025555,-0.006725,-0.999014,-0.081693,0.613137,0.286606,-0.245151,-0.004477,0.044591,-0.968449,0.074444,0.600438,0.280694,0.205501,-0.072335,0.166798,0.961621,1,0,0,0,0,0,0,0,0,0,0,
173,-0.001559,0.91989,0.00351,-0.031968,0.024287,-0.004192,-0.999185,-0.081831,0.61327,0.286513,-0.244472,-0.004024,0.044807,-0.968612,0.074552,0.600401,0.280878,0.20654,-0.072074,0.165637,0.961619,1,0,0,0,0,0,0,0,0,0,0,
174,-0.000965,0.919386,0.00397,-0.033299,0.022765,-0.003531,-0.99918,-0.081792,0.613125,0.28675,-0.243656,-0.004209,0.045065,-0.968805,0.074538,0.600426,0.28097,0.206145,-0.072333,0.165698,0.961674,1,0,0,0,0,0,0,0,0,0,0,
175,-0.001798,0.919909,0.003412,-0.031426,0.023247,-0.004377,-0.999226,-0.081818,0.613375,0.286304,-0.243669,-0.00432,0.044598,-0.968823,0.074529,0.600425,0.280773,0.205852,-0.072258,0.166088,0.961675,1,0,0,0,0,0,0,0,0,0,0,
176,-0.002304,0.920547,0.003025,-0.029734,0.024063,-0.004962,-0.999256,-0.081863,0.613438,0.286496,-0.243512,-0.004564,0.044191,-0.96888,0.074422,0.60062,0.280847,0.205862,-0.071991,0.165814,0.96174,1,0,0,0,0,0,0,0,0,0,0,
177,-0.001634,0.920293,0.002718,-0.029078,0.023013,-0.003837,-0.999305,-0.081792,0.61334,0.286505,-0.243174,-0.004215,0.044893,-0.968934,0.074566,0.600368,0.280794,0.206201,-0.072355,0.165492,0.961696,1,0,0,0,0,0,0,0,0,0,0,
178,-0.001705,0.92051,0.002671,-0.027986,0.023243,-0.004047,-0.99933,-0.08195,0.61326,0.286413,-0.243126,-0.003944,0.045081,-0.968939,0.074296,0.600348,0.280783,0.206234,-0.072522,0.165591,0.961659,1,0,0,0,0,0,0,0,0,0,0,
179,-0.001086,0.921032,0.002442,-0.02623,0.021916,-0.001279,-0.999415,-0.081718,0.613373,0.286414,-0.243072,-0.004104,0.045018,-0.968954,0.074497,0.600598,0.280726,0.206068,-0.072406,0.165589,0.961703,1,0,0,0,0,0,0,0,0,0,0,
180,-0.000451,0.920376,0.00208,-0.027921,0.02084,0.00047,-0.999393,-0.081794,0.61289,0.286515,-0.243949,-0.004423,0.044827,-0.968741,0.074558,0.600288,0.280703,0.206559,-0.072177,0.165301,0.961665,1,0,0,0,0,0,0,0,0,0,0,
181,-0.000407,0.920343,0.002686,-0.028126,0.020668,0.000742,-0.99939,-0.081738,0.612877,0.286364,-0.243469,-0.004099,0.045536,-0.968831,0.074444,0.600318,0.280767,0.206454,-0.072627,0.165299,0.961654,1,0,0,0,0,0,0,0,0,0,0,
182,-0.000476,0.920814,0.00235,-0.026666,0.020548,0.000974,-0.999433,-0.081759,0.612971,0.28659,-0.243392,-0.004454,0.045793,-0.968836,0.074316,0.600539,0.280644,0.206323,-0.072745,0.165294,0.961674,1,0,0,0,0,0,0,0,0,0,0,
183,-0.000692,0.920842,0.002216,-0.026057,0.020744,0.00046,-0.999445,-0.081769,0.612956,0.28651,-0.243399,-0.004637,0.045509,-0.968847,0.074402,0.600207,0.280869,0.206428,-0.072706,0.165192,0.961672,1,0,0,0,0,0,0,0,0,0,0,
184,6.30E-05,0.920845,0.001898,-0.025833,0.019915,0.002397,-0.999465,-0.081776,0.613071,0.286434,-0.243418,-0.004523,0.04543,-0.968846,0.074433,0.600266,0.280853,0.206841,-0.072628,0.165,0.961622,1,0,0,0,0,0,0,0,0,0,0,
185,-0.000259,0.92076,0.002205,-0.025335,0.020329,0.001448,-0.999471,-0.08163,0.612956,0.286532,-0.243431,-0.004769,0.045421,-0.968842,0.074367,0.600321,0.280649,0.206427,-0.072813,0.165069,0.961685,1,0,0,0,0,0,0,0,0,0,0,
186,-0.000882,0.920972,0.002213,-0.025492,0.020911,0.001026,-0.999456,-0.0818,0.612957,0.286453,-0.243328,-0.004962,0.045512,-0.968863,0.07417,0.600422,0.280564,0.206447,-0.072869,0.165046,0.961681,1,0,0,0,0,0,0,0,0,0,0,
187,6.10E-05,0.920516,0.001758,-0.026,0.020228,0.002589,-0.999454,-0.081729,0.612692,0.28662,-0.243011,-0.004576,0.0459,-0.968926,0.07444,0.600246,0.28065,0.207212,-0.072622,0.164529,0.961623,1,0,0,0,0,0,0,0,0,0,0,
188,0.000331,0.920796,0.002168,-0.02557,0.019516,0.00432,-0.999473,-0.081729,0.612692,0.28662,-0.24301,-0.004577,0.0459,-0.968926,0.074264,0.600497,0.280466,0.207064,-0.072981,0.164692,0.9616,1,0,0,0,0,0,0,0,0,0,0,
189,-0.00099,0.920788,0.002163,-0.025319,0.022179,0.002402,-0.99943,-0.081915,0.612517,0.286681,-0.244049,-0.00352,0.045857,-0.968672,0.074234,0.600085,0.280698,0.206793,-0.072855,0.164943,0.961625,1,0,0,0,0,0,0,0,0,0,0,
190,-0.000484,0.920838,0.001891,-0.025194,0.02127,0.002646,-0.999453,-0.081938,0.612526,0.286755,-0.244079,-0.003483,0.045929,-0.968661,0.074259,0.600489,0.280481,0.207183,-0.072708,0.164863,0.961566,1,0,0,0,0,0,0,0,0,0,0,
191,0.000221,0.920659,0.00195,-0.025552,0.0199,0.003999,-0.999467,-0.081938,0.612526,0.286755,-0.24408,-0.003482,0.045929,-0.968661,0.0743,0.600207,0.280501,0.207537,-0.072904,0.164784,0.961488,1,0,0,0,0,0,0,0,0,0,0,
192,0.000167,0.920948,0.002161,-0.025018,0.019663,0.003773,-0.999487,-0.081938,0.612526,0.286755,-0.24408,-0.003482,0.045928,-0.968661,0.074416,0.600053,0.280777,0.207397,-0.073074,0.164825,0.961499,1,0,0,0,0,0,0,0,0,0,0,
193,-0.000261,0.921047,0.002102,-0.02488,0.020337,0.003234,-0.999478,-0.081901,0.612504,0.28669,-0.243588,-0.004295,0.046105,-0.968773,0.07415,0.600022,0.280655,0.2074,-0.073121,0.164753,0.961507,1,0,0,0,0,0,0,0,0,0,0,
194,0.000478,0.920826,0.001959,-0.025418,0.019502,0.004744,-0.999475,-0.081779,0.6125,0.28665,-0.243546,-0.004191,0.045994,-0.968789,0.074414,0.600013,0.28076,0.207936,-0.072948,0.164547,0.961439,1,0,0,0,0,0,0,0,0,0,0,
